sequence	start
2L_chromosome	8152456
2L_chromosome	8152612
2L_chromosome	8153420
2L_chromosome	8153434
2L_chromosome	8153677
2L_chromosome	8154367
2L_chromosome	8154389
2L_chromosome	8154443
2L_chromosome	8157215
2L_chromosome	8161238
2L_chromosome	8165196
2L_chromosome	8166134
2L_chromosome	8166146
2L_chromosome	8167792
2L_chromosome	8168283
2L_chromosome	8168583
2L_chromosome	8168836
2L_chromosome	8169471
2L_chromosome	8169600
2L_chromosome	8170769
2L_chromosome	8171854
2L_chromosome	8171869
2L_chromosome	8171975
2L_chromosome	8173020
2L_chromosome	8174772
2L_chromosome	8174779
2L_chromosome	8174971
2L_chromosome	8177947
2L_chromosome	8178949
2L_chromosome	8179047
2L_chromosome	8181158
2L_chromosome	8182321
2L_chromosome	8182900
2L_chromosome	8185554
2L_chromosome	8186562
2L_chromosome	8186574
2L_chromosome	8186641
2L_chromosome	8189027
2L_chromosome	8193627
2L_chromosome	8197722
2L_chromosome	8199685
2L_chromosome	8201236
2L_chromosome	8201250
2L_chromosome	8201339
2L_chromosome	8201536
2L_chromosome	8201551
2L_chromosome	8201784
2L_chromosome	8202163
2L_chromosome	8202998
2L_chromosome	8203899
2L_chromosome	8210070
2L_chromosome	8213040
2L_chromosome	8213188
2L_chromosome	8216534
2L_chromosome	8219539
2L_chromosome	8219673
2L_chromosome	8222354
2L_chromosome	8223200
2L_chromosome	8227306
2L_chromosome	8228408
2L_chromosome	8231939
2L_chromosome	8232019
2L_chromosome	8232121
2L_chromosome	8232165
2L_chromosome	8234319
2L_chromosome	8234332
2L_chromosome	8249787
2L_chromosome	8249803
2L_chromosome	8249978
2L_chromosome	8256435
2L_chromosome	8258667
2L_chromosome	8265154
2L_chromosome	8265184
2L_chromosome	8265335
2L_chromosome	8271539
2L_chromosome	8271861
2L_chromosome	8272341
2L_chromosome	8272351
2L_chromosome	8273617
2L_chromosome	8274322
2L_chromosome	8277574
2L_chromosome	8277653
2L_chromosome	8277955
2L_chromosome	8288910
2L_chromosome	8299129
2L_chromosome	8299526
2L_chromosome	8300676
2L_chromosome	8302040
2L_chromosome	8307997
2L_chromosome	8308219
2L_chromosome	8309538
2L_chromosome	8309598
2L_chromosome	8309654
2L_chromosome	8310763
2L_chromosome	8314439
2L_chromosome	8314640
2L_chromosome	8315892
2L_chromosome	8316595
2L_chromosome	8316610
2L_chromosome	8316920
2L_chromosome	8318448
2L_chromosome	8318473
2L_chromosome	8324014
2L_chromosome	8332910
2L_chromosome	8335893
2L_chromosome	8337044
2L_chromosome	8342132
2L_chromosome	8342667
2L_chromosome	8344469
2L_chromosome	8345583
2L_chromosome	8345770
2L_chromosome	8345776
2L_chromosome	8347928
2L_chromosome	8347970
2L_chromosome	8348035
2L_chromosome	8348188
2L_chromosome	8348609
2L_chromosome	8349338
2L_chromosome	8349704
2L_chromosome	8349719
2L_chromosome	8349887
2L_chromosome	8351616
2L_chromosome	8351737
2L_chromosome	8352813
2L_chromosome	8355141
2L_chromosome	8355342
2L_chromosome	8355552
2L_chromosome	8359117
2L_chromosome	8361000
2L_chromosome	8361319
2L_chromosome	8364827
2L_chromosome	8364868
2L_chromosome	8366305
2L_chromosome	8367086
2L_chromosome	8368416
2L_chromosome	8369695
2L_chromosome	8369720
2L_chromosome	8369729
2L_chromosome	8369807
2L_chromosome	8375555
2L_chromosome	8383434
2L_chromosome	8384080
2L_chromosome	8385265
2L_chromosome	8385267
2L_chromosome	8392981
2L_chromosome	8392985
2L_chromosome	8395333
2L_chromosome	8397431
2L_chromosome	8397442
2L_chromosome	8401350
2L_chromosome	8403359
2L_chromosome	8406853
2L_chromosome	8408135
2L_chromosome	8408284
2L_chromosome	8411782
2L_chromosome	8412317
2L_chromosome	8413801
2L_chromosome	8415260
2L_chromosome	8415769
2L_chromosome	8424261
2L_chromosome	8424725
2L_chromosome	8424731
2L_chromosome	8425320
2L_chromosome	8425821
2L_chromosome	8426096
2L_chromosome	8427265
2L_chromosome	8428474
2L_chromosome	8431146
2L_chromosome	8431535
2L_chromosome	8433324
2L_chromosome	8435742
2L_chromosome	8435787
2L_chromosome	8435842
2L_chromosome	8436155
2L_chromosome	8436165
2L_chromosome	8436187
2L_chromosome	8437240
2L_chromosome	8437305
2L_chromosome	8437461
2L_chromosome	8441268
2L_chromosome	8443939
2L_chromosome	8444279
2L_chromosome	8445822
2L_chromosome	8445832
2L_chromosome	8447639
2L_chromosome	8447666
2L_chromosome	8447712
2L_chromosome	8449330
2L_chromosome	8450145
2L_chromosome	8450338
2L_chromosome	8450420
2L_chromosome	8450547
2L_chromosome	8450567
2L_chromosome	8452527
2L_chromosome	8454817
2L_chromosome	8455295
2L_chromosome	8455766
2L_chromosome	8457789
2L_chromosome	8458000
2L_chromosome	8458051
2L_chromosome	8459562
2L_chromosome	8460690
2L_chromosome	8460751
2L_chromosome	8461234
2L_chromosome	8461744
2L_chromosome	8461871
2L_chromosome	8463470
2L_chromosome	8463818
2L_chromosome	8464111
2L_chromosome	8467910
2L_chromosome	8471028
2L_chromosome	8471120
2L_chromosome	8473574
2L_chromosome	8474071
2L_chromosome	8475137
2L_chromosome	8475552
2L_chromosome	8475727
2L_chromosome	8475853
2L_chromosome	8476557
2L_chromosome	8476634
2L_chromosome	8477093
2L_chromosome	8481158
2L_chromosome	8482266
2L_chromosome	8484025
2L_chromosome	8484401
2L_chromosome	8484441
2L_chromosome	8488015
2L_chromosome	8488038
2L_chromosome	8488425
2L_chromosome	8489150
2L_chromosome	8490121
2L_chromosome	8490216
2L_chromosome	8490280
2L_chromosome	8490717
2L_chromosome	8491973
2L_chromosome	8492016
2L_chromosome	8492073
2L_chromosome	8492652
2L_chromosome	8494260
2L_chromosome	8496069
2L_chromosome	8496109
2L_chromosome	8496144
2L_chromosome	8496334
2L_chromosome	8499242
2L_chromosome	8499852
2L_chromosome	8503196
2L_chromosome	8503346
2L_chromosome	8507375
2L_chromosome	8508746
2L_chromosome	8512379
2L_chromosome	8512564
2L_chromosome	8512922
2L_chromosome	8520711
2L_chromosome	8528929
2L_chromosome	8528946
2L_chromosome	8533545
2L_chromosome	8533569
2L_chromosome	8534937
2L_chromosome	8534963
2L_chromosome	8535043
2L_chromosome	8538164
2L_chromosome	8538387
2L_chromosome	8539008
2L_chromosome	8539254
2L_chromosome	8541095
2L_chromosome	8541432
2L_chromosome	8543330
2L_chromosome	8543334
2L_chromosome	8543375
2L_chromosome	8548176
2L_chromosome	8552292
2L_chromosome	8554282
2L_chromosome	8556000
2L_chromosome	8556036
2L_chromosome	8556236
2L_chromosome	8557255
2L_chromosome	8558799
2L_chromosome	8559476
2L_chromosome	8559753
2L_chromosome	8560999
2L_chromosome	8561059
2L_chromosome	8567356
2L_chromosome	8567899
2L_chromosome	8568123
2L_chromosome	8568344
2L_chromosome	8568728
2L_chromosome	8569311
2L_chromosome	8575564
2L_chromosome	8578120
2L_chromosome	8578134
2L_chromosome	8578588
2L_chromosome	8579858
2L_chromosome	8581501
2L_chromosome	8582598
2L_chromosome	8582616
2L_chromosome	8582717
2L_chromosome	8582800
2L_chromosome	8583061
2L_chromosome	8583453
2L_chromosome	8584294
2L_chromosome	8587182
2L_chromosome	8588831
2L_chromosome	8588904
2L_chromosome	8589676
2L_chromosome	8594028
2L_chromosome	8599682
2L_chromosome	8599744
2L_chromosome	8600209
2L_chromosome	8600218
2L_chromosome	8601318
2L_chromosome	8601525
2L_chromosome	8602036
2L_chromosome	8602353
2L_chromosome	8602578
2L_chromosome	8602684
2L_chromosome	8602761
2L_chromosome	8602795
2L_chromosome	8602841
2L_chromosome	8603150
2L_chromosome	8603446
2L_chromosome	8607015
2L_chromosome	8607023
2L_chromosome	8607330
2L_chromosome	8609471
2L_chromosome	8610001
2L_chromosome	8610100
2L_chromosome	8626903
2L_chromosome	8627041
2L_chromosome	8627127
2L_chromosome	8627203
2L_chromosome	8628333
2L_chromosome	8629097
2L_chromosome	8629123
2L_chromosome	8630053
2L_chromosome	8630065
2L_chromosome	8630091
2L_chromosome	8635491
2L_chromosome	8639781
2L_chromosome	8639832
2L_chromosome	8639985
2L_chromosome	8640109
2L_chromosome	8643642
2L_chromosome	8643670
2L_chromosome	8643697
2L_chromosome	8646326
2L_chromosome	8650055
2L_chromosome	8653085
2L_chromosome	8653088
2L_chromosome	8655328
2L_chromosome	8658454
2L_chromosome	8661664
2L_chromosome	8661675
2L_chromosome	8663414
2L_chromosome	8663445
2L_chromosome	8663600
2L_chromosome	8664336
2L_chromosome	8664431
2L_chromosome	8664711
2L_chromosome	8664872
2L_chromosome	8665237
2L_chromosome	8665267
2L_chromosome	8667031
2L_chromosome	8667171
2L_chromosome	8667175
2L_chromosome	8668578
2L_chromosome	8678800
2L_chromosome	8683532
2L_chromosome	8684089
2L_chromosome	8684095
2L_chromosome	8684205
2L_chromosome	8684275
2L_chromosome	8684291
2L_chromosome	8689794
2L_chromosome	8695110
2L_chromosome	8695153
2L_chromosome	8695254
2L_chromosome	8695439
2L_chromosome	8698657
2L_chromosome	8699805
2L_chromosome	8710892
2L_chromosome	8716281
2L_chromosome	8716782
2L_chromosome	8722749
2L_chromosome	8726142
2L_chromosome	8726233
2L_chromosome	8726258
2L_chromosome	8728372
2L_chromosome	8735610
2L_chromosome	8737948
2L_chromosome	8740417
2L_chromosome	8741409
2L_chromosome	8742258
2L_chromosome	8755212
2L_chromosome	8758429
2L_chromosome	8759402
2L_chromosome	8760247
2L_chromosome	8763283
2L_chromosome	8769976
2L_chromosome	8770756
2L_chromosome	8772704
2L_chromosome	8773053
2L_chromosome	8773666
2L_chromosome	8776341
2L_chromosome	8776497
2L_chromosome	8779124
2L_chromosome	8780706
2L_chromosome	8785035
2L_chromosome	8788861
2L_chromosome	8791245
2L_chromosome	8795651
2L_chromosome	8797946
2L_chromosome	8798113
2L_chromosome	8802514
2L_chromosome	8804184
2L_chromosome	8804187
2L_chromosome	8804354
2L_chromosome	8815728
2L_chromosome	8816120
2L_chromosome	8818335
2L_chromosome	8822823
2L_chromosome	8822873
2L_chromosome	8823369
2L_chromosome	8823904
2L_chromosome	8823968
2L_chromosome	8825327
2L_chromosome	8833990
2L_chromosome	8839186
2L_chromosome	8839693
2L_chromosome	8843139
2L_chromosome	8843173
2L_chromosome	8843188
2L_chromosome	8846293
2L_chromosome	8847115
2L_chromosome	8847661
2L_chromosome	8855659
2L_chromosome	8856804
2L_chromosome	8857039
2L_chromosome	8857164
2L_chromosome	8858686
2L_chromosome	8859878
2L_chromosome	8860448
2L_chromosome	8861854
2L_chromosome	8861870
2L_chromosome	8861876
2L_chromosome	8865582
2L_chromosome	8867095
2L_chromosome	8871147
2L_chromosome	8871588
2L_chromosome	8874092
2L_chromosome	8874406
2L_chromosome	8874416
2L_chromosome	8875067
2L_chromosome	8875413
2L_chromosome	8875434
2L_chromosome	8875770
2L_chromosome	8875813
2L_chromosome	8875916
2L_chromosome	8877263
2L_chromosome	8877277
2L_chromosome	8880405
2L_chromosome	8880427
2L_chromosome	8880593
2L_chromosome	8880615
2L_chromosome	8882472
2L_chromosome	8885690
2L_chromosome	8885737
2L_chromosome	8885980
2L_chromosome	8886023
2L_chromosome	8888250
2L_chromosome	8889067
2L_chromosome	8890823
2L_chromosome	8891854
2L_chromosome	8893103
2L_chromosome	8893230
2L_chromosome	8894208
2L_chromosome	8897058
2L_chromosome	8903530
2L_chromosome	8904623
2L_chromosome	8904726
2L_chromosome	8904745
2L_chromosome	8908156
2L_chromosome	8908408
2L_chromosome	8908655
2L_chromosome	8913481
2L_chromosome	8913891
2L_chromosome	8917703
2L_chromosome	8922616
2L_chromosome	8936182
2L_chromosome	8940534
2L_chromosome	8940687
2L_chromosome	8942505
2L_chromosome	8946006
2L_chromosome	8946187
2L_chromosome	8947619
2L_chromosome	8950843
2L_chromosome	8950987
2L_chromosome	8951116
2L_chromosome	8951704
2L_chromosome	8951804
2L_chromosome	8959086
2L_chromosome	8960273
2L_chromosome	8967460
2L_chromosome	8969365
2L_chromosome	8971856
2L_chromosome	8975261
2L_chromosome	8975391
2L_chromosome	8975539
2L_chromosome	8975598
2L_chromosome	8978269
2L_chromosome	8991312
2L_chromosome	8991333
2L_chromosome	8991632
2L_chromosome	8991671
2L_chromosome	8994440
2L_chromosome	9000239
2L_chromosome	9000622
2L_chromosome	9001051
2L_chromosome	9001099
2L_chromosome	9001274
2L_chromosome	9001406
2L_chromosome	9002681
2L_chromosome	9009009
2L_chromosome	9009019
2L_chromosome	9009039
2L_chromosome	9015273
2L_chromosome	9022918
2L_chromosome	9023069
2L_chromosome	9027875
2L_chromosome	9035906
2L_chromosome	9037103
2L_chromosome	9043324
2L_chromosome	9044293
2L_chromosome	9044892
2L_chromosome	9044916
2L_chromosome	9047799
2L_chromosome	9047852
2L_chromosome	9050886
2L_chromosome	9072562
2L_chromosome	9073419
2L_chromosome	9081461
2L_chromosome	9081960
2L_chromosome	9082240
2L_chromosome	9082325
2L_chromosome	9082496
2L_chromosome	9082693
2L_chromosome	9082896
2L_chromosome	9083122
2L_chromosome	9084805
2L_chromosome	9085882
2L_chromosome	9090168
2L_chromosome	9091927
2L_chromosome	9092074
2L_chromosome	9097146
2L_chromosome	9097235
2L_chromosome	9097884
2L_chromosome	9098913
2L_chromosome	9099190
2L_chromosome	9100046
2L_chromosome	9100537
2L_chromosome	9101814
2L_chromosome	9105329
2L_chromosome	9105414
2L_chromosome	9108548
2L_chromosome	9108789
2L_chromosome	9108829
2L_chromosome	9109228
2L_chromosome	9109300
2L_chromosome	9110306
2L_chromosome	9114341
2L_chromosome	9115031
2L_chromosome	9115061
2L_chromosome	9115108
2L_chromosome	9115690
2L_chromosome	9115705
2L_chromosome	9117835
2L_chromosome	9118124
2L_chromosome	9118145
2L_chromosome	9118883
2L_chromosome	9118972
2L_chromosome	9120743
2L_chromosome	9123335
2L_chromosome	9124068
2L_chromosome	9124520
2L_chromosome	9129360
2L_chromosome	9134961
2L_chromosome	9134980
2L_chromosome	9138695
2L_chromosome	9138725
2L_chromosome	9140150
2L_chromosome	9140162
2L_chromosome	9141321
2L_chromosome	9143541
2L_chromosome	9145249
2L_chromosome	9145267
2L_chromosome	9148832
2L_chromosome	9149547
2L_chromosome	9149579
2L_chromosome	9149856
2L_chromosome	9149920
2L_chromosome	9158661
2L_chromosome	9171407
2L_chromosome	9171423
2L_chromosome	9171519
2L_chromosome	9171975
2L_chromosome	9172039
2L_chromosome	9172090
2L_chromosome	9174163
2L_chromosome	9175594
2L_chromosome	9177175
2L_chromosome	9177271
2L_chromosome	9177293
2L_chromosome	9179962
2L_chromosome	9179966
2L_chromosome	9179981
2L_chromosome	9180054
2L_chromosome	9180945
2L_chromosome	9181108
2L_chromosome	9181843
2L_chromosome	9182578
2L_chromosome	9182591
2L_chromosome	9182608
2L_chromosome	9183006
2L_chromosome	9183666
2L_chromosome	9184222
2L_chromosome	9185272
2L_chromosome	9185366
2L_chromosome	9185560
2L_chromosome	9186201
2L_chromosome	9188845
2L_chromosome	9189041
2L_chromosome	9196591
2L_chromosome	9200987
2L_chromosome	9207663
2L_chromosome	9218126
2L_chromosome	9219953
2L_chromosome	9219966
2L_chromosome	9219969
2L_chromosome	9226656
2L_chromosome	9226879
2L_chromosome	9227538
2L_chromosome	9228839
2L_chromosome	9229032
2L_chromosome	9229895
2L_chromosome	9229912
2L_chromosome	9231536
2L_chromosome	9232006
2L_chromosome	9233657
2L_chromosome	9233689
2L_chromosome	9233831
2L_chromosome	9234510
2L_chromosome	9234643
2L_chromosome	9239291
2L_chromosome	9242177
2L_chromosome	9242272
2L_chromosome	9245141
2L_chromosome	9245256
2L_chromosome	9245788
2L_chromosome	9245986
2L_chromosome	9246002
2L_chromosome	9246016
2L_chromosome	9249129
2L_chromosome	9249496
2L_chromosome	9249955
2L_chromosome	9250111
2L_chromosome	9250263
2L_chromosome	9251347
2L_chromosome	9251854
2L_chromosome	9252698
2L_chromosome	9253030
2L_chromosome	9253698
2L_chromosome	9253779
2L_chromosome	9254274
2L_chromosome	9255945
2L_chromosome	9255963
2L_chromosome	9255971
2L_chromosome	9255976
2L_chromosome	9256194
2L_chromosome	9256730
2L_chromosome	9256783
2L_chromosome	9259489
2L_chromosome	9259555
2L_chromosome	9259854
2L_chromosome	9259856
2L_chromosome	9259873
2L_chromosome	9260204
2L_chromosome	9260266
2L_chromosome	9260522
2L_chromosome	9260544
2L_chromosome	9260700
2L_chromosome	9263039
2L_chromosome	9263638
2L_chromosome	9266159
2L_chromosome	9266215
2L_chromosome	9267877
2L_chromosome	9268716
2L_chromosome	9275693
2L_chromosome	9277452
2L_chromosome	9277465
2L_chromosome	9278949
2L_chromosome	9279013
2L_chromosome	9279073
2L_chromosome	9279726
2L_chromosome	9279728
2L_chromosome	9282677
2L_chromosome	9282888
2L_chromosome	9284013
2L_chromosome	9284953
2L_chromosome	9287314
2L_chromosome	9288140
2L_chromosome	9288445
2L_chromosome	9288508
2L_chromosome	9288514
2L_chromosome	9288700
2L_chromosome	9288901
2L_chromosome	9289012
2L_chromosome	9294177
2L_chromosome	9295031
2L_chromosome	9295073
2L_chromosome	9295078
2L_chromosome	9295160
2L_chromosome	9296006
2L_chromosome	9296992
2L_chromosome	9297137
2L_chromosome	9297242
2L_chromosome	9297421
2L_chromosome	9297971
2L_chromosome	9298453
2L_chromosome	9299896
2L_chromosome	9299907
2L_chromosome	9299957
2L_chromosome	9300003
2L_chromosome	9300567
2L_chromosome	9301894
2L_chromosome	9302035
2L_chromosome	9304814
2L_chromosome	9307095
2L_chromosome	9307919
2L_chromosome	9307927
2L_chromosome	9308324
2L_chromosome	9308374
2L_chromosome	9308665
2L_chromosome	9310312
2L_chromosome	9310890
2L_chromosome	9311007
2L_chromosome	9311033
2L_chromosome	9311823
2L_chromosome	9312026
2L_chromosome	9314413
2L_chromosome	9314792
2L_chromosome	9314802
2L_chromosome	9314804
2L_chromosome	9314855
2L_chromosome	9314996
2L_chromosome	9315022
2L_chromosome	9315031
2L_chromosome	9316946
2L_chromosome	9317198
2L_chromosome	9317479
2L_chromosome	9319117
2L_chromosome	9319423
2L_chromosome	9322956
2L_chromosome	9323575
2L_chromosome	9326469
2L_chromosome	9328346
2L_chromosome	9328683
2L_chromosome	9328943
2L_chromosome	9329014
2L_chromosome	9330273
2L_chromosome	9330915
2L_chromosome	9332379
2L_chromosome	9332447
2L_chromosome	9332611
2L_chromosome	9334304
2L_chromosome	9340462
2L_chromosome	9341284
2L_chromosome	9341761
2L_chromosome	9342057
2L_chromosome	9345733
2L_chromosome	9347331
2L_chromosome	9347409
2L_chromosome	9347753
2L_chromosome	9347756
2L_chromosome	9347991
2L_chromosome	9348010
2L_chromosome	9348203
2L_chromosome	9349099
2L_chromosome	9349253
2L_chromosome	9352795
2L_chromosome	9352903
2L_chromosome	9352932
2L_chromosome	9353082
